[debug] res = (False, [])
[debug] current_file = ../../../Bench2Drive-rep/HardBreakRoute_Town01_Route30_Weather3/anno/00000.json.gz
[debug] max_distance = 10.0
[debug] current_file = ../../../Bench2Drive-rep/HardBreakRoute_Town01_Route30_Weather3/anno/00000.json.gz
[debug] max_distance = 10.0
[debug] res = (False, [])
[debug] current_file = ../../../Bench2Drive-rep/HardBreakRoute_Town01_Route30_Weather3/anno/00005.json.gz
[debug] max_distance = 10.0
[debug] current_file = ../../../Bench2Drive-rep/HardBreakRoute_Town01_Route30_Weather3/anno/00005.json.gz
[debug] max_distance = 10.0
[debug] res = (False, [])
[debug] current_file = ../../../Bench2Drive-rep/HardBreakRoute_Town01_Route30_Weather3/anno/00010.json.gz
[debug] max_distance = 18.56891867956029
[debug] current_file = ../../../Bench2Drive-rep/HardBreakRoute_Town01_Route30_Weather3/anno/00010.json.gz
[debug] max_distance = 18.56891867956029
[debug] frame = 00010, id = 18706, distance = 14.248617670845167
[debug] current_file = ../../../Bench2Drive-rep/SignalizedJunctionLeftTurn_Town03_Route113_Weather26/anno/00025.json.gz
[debug] max_distance = 38.1735890766082
[debug] current_file = ../../../Bench2Drive-rep/SignalizedJunctionLeftTurn_Town03_Route113_Weather26/anno/00025.json.gz
[debug] max_distance = 38.1735890766082
[debug] res = (False, [])
[debug] current_file = ../../../Bench2Drive-rep/SignalizedJunctionLeftTurn_Town03_Route113_Weather26/anno/00030.json.gz
[debug] max_distance = 40.5638305237058
[debug] current_file = ../../../Bench2Drive-rep/SignalizedJunctionLeftTurn_Town03_Route113_Weather26/anno/00030.json.gz
[debug] max_distance = 40.5638305237058
[debug] res = (False, [])
[debug] current_file = ../../../Bench2Drive-rep/SignalizedJunctionLeftTurn_Town03_Route113_Weather26/anno/00035.json.gz
[debug] max_distance = 40.959087589089236
[debug] current_file = ../../../Bench2Drive-rep/SignalizedJunctionLeftTurn_Town03_Route113_Weather26/anno/00035.json.gz
[debug] max_distance = 40.959087589089236
[debug] res = (False, [])
[debug] current_file = ../../../Bench2Drive-rep/SignalizedJunctionLeftTurn_Town03_Route113_Weather26/anno/00040.json.gz
[debug] max_distance = 17.21674807536067
[debug] current_file = ../../../Bench2Drive-rep/SignalizedJunctionLeftTurn_Town03_Route113_Weather26/anno/00040.json.gz
[debug] max_distance = 17.21674807536067
[debug] res = (False, [])
[debug] current_file = ../../../Bench2Drive-rep/SignalizedJunctionLeftTurn_Town03_Route113_Weather26/anno/00045.json.gz
[debug] max_distance = 10.0
[debug] current_file = ../../../Bench2Drive-rep/SignalizedJunctionLeftTurn_Town03_Route113_Weather26/anno/00045.json.gz
[debug] max_distance = 10.0
[debug] res = (False, [])
[debug] current_file = ../../../Bench2Drive-rep/SignalizedJunctionLeftTurn_Town03_Route113_Weather26/anno/00050.json.gz
[debug] max_distance = 10.0
[debug] current_file = ../../../Bench2Drive-rep/SignalizedJunctionLeftTurn_Town03_Route113_Weather26/anno/00050.json.gz
[debug] max_distance = 10.0
[debug] res = (False, [])
[debug] current_file = ../../../Bench2Drive-rep/SignalizedJunctionLeftTurn_Town03_Route113_Weather26/anno/00055.json.gz
[debug] max_distance = 10.0
[debug] current_file = ../../../Bench2Drive-rep/SignalizedJunctionLeftTurn_Town03_Route113_Weather26/anno/00055.json.gz
[debug] max_distance = 10.0
[debug] res = (False, [])
[debug] current_file = ../../../Bench2Drive-rep/SignalizedJunctionLeftTurn_Town03_Route113_Weather26/anno/00060.json.gz
[debug] max_distance = 10.0
[debug] current_file = ../../../Bench2Drive-rep/SignalizedJunctionLeftTurn_Town03_Route113_Weather26/anno/00060.json.gz
[debug] max_distance = 10.0
[debug] res = (False, [])
[debug] current_file = ../../../Bench2Drive-rep/SignalizedJunctionLeftTurn_Town03_Route113_Weather26/anno/00065.json.gz
[debug] max_distance = 10.0
[debug] current_file = ../../../Bench2Drive-rep/SignalizedJunctionLeftTurn_Town03_Route113_Weather26/anno/00065.json.gz
[debug] max_distance = 10.0
[debug] res = (False, [])
[debug] current_file = ../../../Bench2Drive-rep/SignalizedJunctionLeftTurn_Town03_Route113_Weather26/anno/00070.json.gz
[debug] max_distance = 10.0
[debug] current_file = ../../../Bench2Drive-rep/SignalizedJunctionLeftTurn_Town03_Route113_Weather26/anno/00070.json.gz
[debug] max_distance = 10.0
[debug] res = (False, [])
[debug] current_file = ../../../Bench2Drive-rep/SignalizedJunctionLeftTurn_Town03_Route113_Weather26/anno/00075.json.gz
[debug] max_distance = 18.790729596168873
[debug] current_file = ../../../Bench2Drive-rep/SignalizedJunctionLeftTurn_Town03_Route113_Weather26/anno/00075.json.gz
[debug] max_distance = 18.790729596168873
[debug] res = (False, [])
[debug] current_file = ../../../Bench2Drive-rep/SignalizedJunctionLeftTurn_Town03_Route113_Weather26/anno/00080.json.gz
[debug] max_distance = 32.404489348301176
[debug] current_file = ../../../Bench2Drive-rep/SignalizedJunctionLeftTurn_Town03_Route113_Weather26/anno/00080.json.gz
[debug] max_distance = 32.404489348301176
[debug] res = (False, [])
[debug] current_file = ../../../Bench2Drive-rep/SignalizedJunctionLeftTurn_Town03_Route113_Weather26/anno/00085.json.gz
[debug] max_distance = 43.490898148209276
[debug] current_file = ../../../Bench2Drive-rep/SignalizedJunctionLeftTurn_Town03_Route113_Weather26/anno/00085.json.gz
[debug] max_distance = 43.490898148209276
[debug] res = (False, [])
[debug] current_file = ../../../Bench2Drive-rep/SignalizedJunctionLeftTurn_Town03_Route113_Weather26/anno/00090.json.gz
[debug] max_distance = 50.00043737544558
[debug] current_file = ../../../Bench2Drive-rep/SignalizedJunctionLeftTurn_Town03_Route113_Weather26/anno/00090.json.gz
[debug] max_distance = 50.00043737544558
[debug] res = (False, [])
[debug] current_file = ../../../Bench2Drive-rep/SignalizedJunctionLeftTurn_Town03_Route113_Weather26/anno/00095.json.gz
[debug] max_distance = 52.427552307768224
[debug] current_file = ../../../Bench2Drive-rep/SignalizedJunctionLeftTurn_Town03_Route113_Weather26/anno/00095.json.gz
[debug] max_distance = 52.427552307768224
[debug] res = (False, [])
[debug] current_file = ../../../Bench2Drive-rep/SignalizedJunctionLeftTurn_Town03_Route113_Weather26/anno/00100.json.gz
[debug] max_distance = 51.29164087109828
[debug] current_file = ../../../Bench2Drive-rep/SignalizedJunctionLeftTurn_Town03_Route113_Weather26/anno/00100.json.gz
[debug] max_distance = 51.29164087109828
[debug] res = (False, [])
[debug] current_file = ../../../Bench2Drive-rep/SignalizedJunctionLeftTurn_Town03_Route113_Weather26/anno/00105.json.gz
[debug] max_distance = 45.66955035224012
[debug] current_file = ../../../Bench2Drive-rep/SignalizedJunctionLeftTurn_Town03_Route113_Weather26/anno/00105.json.gz
[debug] max_distance = 45.66955035224012
[debug] res = (False, [])
[debug] current_file = ../../../Bench2Drive-rep/SignalizedJunctionLeftTurn_Town03_Route113_Weather26/anno/00110.json.gz
[debug] max_distance = 38.92842557607718
[debug] current_file = ../../../Bench2Drive-rep/SignalizedJunctionLeftTurn_Town03_Route113_Weather26/anno/00110.json.gz
[debug] max_distance = 38.92842557607718
[debug] res = (False, [])
[debug] current_file = ../../../Bench2Drive-rep/SignalizedJunctionLeftTurn_Town03_Route113_Weather26/anno/00115.json.gz
[debug] max_distance = 27.838687870056177
[debug] current_file = ../../../Bench2Drive-rep/SignalizedJunctionLeftTurn_Town03_Route113_Weather26/anno/00115.json.gz
[debug] max_distance = 27.838687870056177
[debug] res = (False, [])
[debug] current_file = ../../../Bench2Drive-rep/SignalizedJunctionLeftTurn_Town03_Route113_Weather26/anno/00120.json.gz
[debug] max_distance = 30.773473970689906
[debug] current_file = ../../../Bench2Drive-rep/SignalizedJunctionLeftTurn_Town03_Route113_Weather26/anno/00120.json.gz
[debug] max_distance = 30.773473970689906
[debug] res = (False, [])
[debug] current_file = ../../../Bench2Drive-rep/SignalizedJunctionLeftTurn_Town03_Route113_Weather26/anno/00125.json.gz
[debug] max_distance = 38.250560672329634
[debug] current_file = ../../../Bench2Drive-rep/SignalizedJunctionLeftTurn_Town03_Route113_Weather26/anno/00125.json.gz
[debug] max_distance = 38.250560672329634
[debug] res = (False, [])
[debug] current_file = ../../../Bench2Drive-rep/SignalizedJunctionLeftTurn_Town03_Route113_Weather26/anno/00130.json.gz
[debug] max_distance = 39.10001660864753
[debug] current_file = ../../../Bench2Drive-rep/SignalizedJunctionLeftTurn_Town03_Route113_Weather26/anno/00130.json.gz
[debug] max_distance = 39.10001660864753
[debug] res = (False, [])
[debug] current_file = ../../../Bench2Drive-rep/SignalizedJunctionLeftTurn_Town03_Route113_Weather26/anno/00135.json.gz
[debug] max_distance = 37.66507256589695
[debug] current_file = ../../../Bench2Drive-rep/SignalizedJunctionLeftTurn_Town03_Route113_Weather26/anno/00135.json.gz
[debug] max_distance = 37.66507256589695
[debug] res = (False, [])
[debug] current_file = ../../../Bench2Drive-rep/SignalizedJunctionLeftTurn_Town03_Route113_Weather26/anno/00140.json.gz
[debug] max_distance = 37.66218965760613
[debug] current_file = ../../../Bench2Drive-rep/SignalizedJunctionLeftTurn_Town03_Route113_Weather26/anno/00140.json.gz
[debug] max_distance = 37.66218965760613
[debug] res = (False, [])
[debug] current_file = ../../../Bench2Drive-rep/SignalizedJunctionLeftTurn_Town03_Route113_Weather26/anno/00145.json.gz
[debug] max_distance = 27.450841094283298
[debug] current_file = ../../../Bench2Drive-rep/SignalizedJunctionLeftTurn_Town03_Route113_Weather26/anno/00145.json.gz
[debug] max_distance = 27.450841094283298
[debug] res = (False, [])
[debug] current_file = ../../../Bench2Drive-rep/SignalizedJunctionLeftTurn_Town03_Route113_Weather26/anno/00150.json.gz
[debug] max_distance = 10.206181883931798
[debug] current_file = ../../../Bench2Drive-rep/SignalizedJunctionLeftTurn_Town03_Route113_Weather26/anno/00150.json.gz
[debug] max_distance = 10.206181883931798
[debug] res = (False, [])
[debug] current_file = ../../../Bench2Drive-rep/SignalizedJunctionLeftTurn_Town03_Route113_Weather26/anno/00155.json.gz
[debug] max_distance = 25.021913514922268
[debug] current_file = ../../../Bench2Drive-rep/SignalizedJunctionLeftTurn_Town03_Route113_Weather26/anno/00155.json.gz
[debug] max_distance = 25.021913514922268
[debug] res = (False, [])
[debug] current_file = ../../../Bench2Drive-rep/SignalizedJunctionLeftTurn_Town03_Route113_Weather26/anno/00160.json.gz
[debug] max_distance = 33.991719950389424
[debug] current_file = ../../../Bench2Drive-rep/SignalizedJunctionLeftTurn_Town03_Route113_Weather26/anno/00160.json.gz
[debug] max_distance = 33.991719950389424
[debug] res = (False, [])
[debug] current_file = ../../../Bench2Drive-rep/SignalizedJunctionLeftTurn_Town03_Route113_Weather26/anno/00165.json.gz
[debug] max_distance = 38.3538917849241
[debug] current_file = ../../../Bench2Drive-rep/SignalizedJunctionLeftTurn_Town03_Route113_Weather26/anno/00165.json.gz
[debug] max_distance = 38.3538917849241
[debug] res = (False, [])
[debug] current_file = ../../../Bench2Drive-rep/StaticCutIn_Town03_Route109_Weather1/anno/00000.json.gz
[debug] max_distance = 10.0
[debug] current_file = ../../../Bench2Drive-rep/StaticCutIn_Town03_Route109_Weather1/anno/00000.json.gz
[debug] max_distance = 10.0
[debug] res = (False, [])
[debug] current_file = ../../../Bench2Drive-rep/StaticCutIn_Town03_Route109_Weather1/anno/00005.json.gz
[debug] max_distance = 10.0
[debug] current_file = ../../../Bench2Drive-rep/StaticCutIn_Town03_Route109_Weather1/anno/00005.json.gz
[debug] max_distance = 10.0
[debug] res = (False, [])
[debug] current_file = ../../../Bench2Drive-rep/StaticCutIn_Town03_Route109_Weather1/anno/00010.json.gz
[debug] max_distance = 10.0
[debug] current_file = ../../../Bench2Drive-rep/StaticCutIn_Town03_Route109_Weather1/anno/00010.json.gz
[debug] max_distance = 10.0
[debug] res = (False, [])
[debug] current_file = ../../../Bench2Drive-rep/StaticCutIn_Town03_Route109_Weather1/anno/00015.json.gz
[debug] max_distance = 10.0
[debug] current_file = ../../../Bench2Drive-rep/StaticCutIn_Town03_Route109_Weather1/anno/00015.json.gz
[debug] max_distance = 10.0
[debug] res = (False, [])
[debug] current_file = ../../../Bench2Drive-rep/StaticCutIn_Town03_Route109_Weather1/anno/00020.json.gz
[debug] max_distance = 10.0
[debug] current_file = ../../../Bench2Drive-rep/StaticCutIn_Town03_Route109_Weather1/anno/00020.json.gz
[debug] max_distance = 10.0
[debug] res = (False, [])
[debug] current_file = ../../../Bench2Drive-rep/StaticCutIn_Town03_Route109_Weather1/anno/00025.json.gz
[debug] max_distance = 13.728095585324853
[debug] current_file = ../../../Bench2Drive-rep/StaticCutIn_Town03_Route109_Weather1/anno/00025.json.gz
[debug] max_distance = 13.728095585324853
[debug] res = (False, [])
[debug] current_file = ../../../Bench2Drive-rep/StaticCutIn_Town03_Route109_Weather1/anno/00030.json.gz
[debug] max_distance = 20.53248390803882
[debug] current_file = ../../../Bench2Drive-rep/StaticCutIn_Town03_Route109_Weather1/anno/00030.json.gz
[debug] max_distance = 20.53248390803882
[debug] frame = 00030, id = 426, distance = 15.311153823279419
[debug] frame = 00031, id = 426, distance = 15.503893596119473
[debug] frame = 00032, id = 426, distance = 15.677419359475703
[debug] frame = 00033, id = 426, distance = 15.85760861641246
[debug] frame = 00034, id = 426, distance = 16.046527316979226
[debug] res = (False, [])
[debug] current_file = ../../../Bench2Drive-rep/StaticCutIn_Town03_Route109_Weather1/anno/00035.json.gz
[debug] max_distance = 32.355493383056356
[debug] current_file = ../../../Bench2Drive-rep/StaticCutIn_Town03_Route109_Weather1/anno/00035.json.gz
[debug] max_distance = 32.355493383056356
[debug] frame = 00035, id = 429, distance = 14.262060983193392
[debug] frame = 00036, id = 429, distance = 14.308986970749745
[debug] frame = 00037, id = 429, distance = 14.414009757942079
[debug] frame = 00038, id = 429, distance = 14.521459914267345
[debug] frame = 00039, id = 429, distance = 14.58603802957534
[debug] frame = 00040, id = 429, distance = 14.576838861400013
[debug] frame = 00041, id = 429, distance = 14.479127618648185
[debug] frame = 00042, id = 429, distance = 14.209395249913495
[debug] frame = 00043, id = 429, distance = 13.673468947861078
[debug] frame = 00044, id = 429, distance = 12.932038671042967
[debug] frame = 00045, id = 429, distance = 12.22480344064059
[debug] frame = 00046, id = 429, distance = 11.55263769848165
[debug] frame = 00047, id = 429, distance = 10.900591815978444
[debug] frame = 00048, id = 429, distance = 10.28236867096979
[debug] frame = 00049, id = 429, distance = 9.72173615271103
[debug] res = (False, [])
[debug] current_file = ../../../Bench2Drive-rep/StaticCutIn_Town03_Route109_Weather1/anno/00040.json.gz
[debug] max_distance = 41.97063840663365
[debug] current_file = ../../../Bench2Drive-rep/StaticCutIn_Town03_Route109_Weather1/anno/00040.json.gz
[debug] max_distance = 41.97063840663365
[debug] frame = 00040, id = 429, distance = 14.576838861400013
[debug] frame = 00040, id = 428, distance = 28.170667785866705
[debug] frame = 00041, id = 429, distance = 14.479127618648185
[debug] frame = 00041, id = 428, distance = 27.449722889603112
[debug] frame = 00042, id = 429, distance = 14.209395249913495
[debug] frame = 00042, id = 428, distance = 26.712853329510555
[debug] frame = 00043, id = 429, distance = 13.673468947861078
[debug] frame = 00043, id = 428, distance = 25.978724843935353
[debug] frame = 00044, id = 429, distance = 12.932038671042967
[debug] frame = 00044, id = 428, distance = 25.24497968043895
[debug] frame = 00045, id = 429, distance = 12.22480344064059
[debug] frame = 00045, id = 428, distance = 24.504739012054177
[debug] frame = 00046, id = 429, distance = 11.55263769848165
[debug] frame = 00046, id = 428, distance = 23.745234640805826
[debug] frame = 00047, id = 429, distance = 10.900591815978444
[debug] frame = 00047, id = 428, distance = 22.959491448753603
[debug] frame = 00048, id = 429, distance = 10.28236867096979
[debug] frame = 00048, id = 428, distance = 22.16129657687122
[debug] frame = 00049, id = 429, distance = 9.72173615271103
[debug] frame = 00049, id = 428, distance = 21.372360078087276
[debug] frame = 00050, id = 429, distance = 9.207798210232502
[debug] frame = 00050, id = 428, distance = 20.584509928103316
[debug] frame = 00051, id = 429, distance = 8.683493116452471
[debug] frame = 00051, id = 428, distance = 19.784787282187605
[debug] frame = 00052, id = 429, distance = 8.101510900520035
[debug] frame = 00052, id = 428, distance = 18.963383089308635
[debug] frame = 00053, id = 429, distance = 7.342421077666436
[debug] frame = 00053, id = 428, distance = 18.1117942453796
[debug] frame = 00054, id = 429, distance = 6.606977791712717
[debug] frame = 00054, id = 428, distance = 17.247121744768762
[debug] frame = 00055, id = 429, distance = 5.95172064961539
[debug] frame = 00055, id = 428, distance = 16.383827200361626
[debug] frame = 00056, id = 429, distance = 5.401297114570687
[debug] frame = 00056, id = 428, distance = 15.553695307048832
[debug] frame = 00057, id = 429, distance = 4.964553651041226
[debug] frame = 00057, id = 428, distance = 14.770299182277512
[debug] frame = 00058, id = 429, distance = 4.613904150195809
[debug] frame = 00058, id = 428, distance = 14.009567731237478
[debug] frame = 00059, id = 429, distance = 4.325448335765604
